Data Analysis Run
	ROI:	[2300 2900 1200 2000]
	ROIbox:	[ 2299.5  2899.5  1199.5  1999.5]
	SOI:	[2000 3200  800 2400]
	extent:	[ 1999.5  3199.5   799.5  2399.5]
	high:	255
	ind:	[ 300  900  400 1200]
	low:	15

Checking/finding image files...
Number of files found*:	801
Number of errors:      	3
*Excluding duplicates.

Errors:
run	key1	key2	start	stop	serial numumber	number found
1	room	main	67	73	67	0
1	cryo	main	121	129	125	0
2	grid	cryo	556	565	560	0
Run	Type	Set	Current	Serial Num.	Mean x	Std. Dev. x	Mean y	Std. Dev. y
2	room	neg main	-1.25	455	2473.6515698833523	40.25366873746272	1514.2282311945219	102.53581953000166
2	room	neg main	-1.5	456	2460.500122525267	39.54512338398085	1508.7153062860184	102.23913501239936
2	room	neg main	-1.5	457	2459.2134338014125	38.89259732262975	1509.7883662833729	102.54561594779052
2	room	neg main	-1.5	458	2461.219849094828	37.652432009169765	1506.7739628695335	100.76718632965363
2	room	neg main	-1.5	459	2460.8242491393885	37.672821238020255	1506.6307807518895	100.67517527817616
2	room	neg main	-1.5	460	2460.7712727206285	38.0771201524524	1508.622869723597	101.73583221975166
2	room	neg main	-1.75	461	2442.7636736975514	37.45940845756788	1501.2462879942705	102.16481886145012
2	room	neg main	-1.75	462	2441.820381465212	37.07888539386212	1501.479406626964	102.83119989287312
2	room	neg main	-1.75	463	2440.477628954344	36.05688048535511	1502.8930333294657	103.57883414496432
2	room	neg main	-1.75	464	2444.643429236429	36.62003917627798	1500.3976410448986	101.57116694966551
2	room	neg main	-1.75	465	2444.5251712813915	36.570967058459026	1503.1351978992618	102.5032117936269
2	room	neg main	-2.0	466	2433.7448423070964	33.596836280122396	1488.0063049290059	99.22331022212528
2	room	neg main	-2.0	467	2431.330008473084	32.934641529455874	1490.061365538907	99.42955781903302
2	room	neg main	-2.0	468	2434.5822412893585	33.91776150961158	1491.9423887741953	100.33469117390484
2	room	neg main	-2.0	469	2431.202540021984	32.763236087339784	1490.4357810969752	100.35964571972302
2	room	neg main	-2.0	470	2431.8500115537936	32.19964471065198	1493.1319719046376	99.81520294158904
2	room	neg main	-2.25	471	2425.896048264259	27.35892586632846	1474.069242774235	93.90083683075497
2	room	neg main	-2.25	472	2424.31950158342	26.154288983808534	1475.302334937185	96.35955556578602
2	room	neg main	-2.25	473	2428.1236080436124	28.581725110775164	1473.7010275019134	94.89208175348378
2	room	neg main	-2.25	474	2426.7701552064873	28.49334485029707	1474.7779593288271	95.50789032752039
2	room	neg main	-2.25	475	2426.9439888550646	27.21031794640527	1473.453311208291	93.82078240455783
2	room	neg main	-2.502	476	2419.369854627941	24.435502331847616	1463.1570534318037	90.29446059536721
2	room	neg main	-2.502	477	2424.630843145881	24.93931097485973	1455.8527040024605	87.24811470052009
2	room	neg main	-2.502	478	2423.9252894409206	24.158584543122064	1460.1491722008848	87.72071819419635
2	room	neg main	-2.502	479	2419.5217002025374	24.17506176500387	1465.397582919126	91.03770864475018
2	room	neg main	-2.502	480	2423.5636288581436	24.822352467797803	1461.6533780972443	89.01039809244782
2	room	pos rand	1.0	320	2588.8196433725598	24.84527840285786	1541.0502301355255	99.84795231427066
2	room	pos rand	1.0	321	2592.8451982398838	23.080265194698153	1543.5162377265672	99.92070951980939
2	room	pos rand	1.0	322	2592.924592100752	23.36516490371269	1543.0603121122954	99.95948432039938
2	room	pos rand	1.0	323	2593.2212530158813	23.049639549551912	1544.2117972205963	100.06529651468368
2	room	pos rand	1.0	324	2591.715836417178	24.02654914041269	1543.0104749546779	100.37323472641212
2	room	pos rand	0.2	325	2553.0765040753763	31.809074658700357	1525.9086417185604	100.07427836954504
2	room	pos rand	0.2	326	2555.1113353812248	31.16977930592112	1527.1832822177155	99.68720885944724
2	room	pos rand	0.2	327	2551.7922454800637	31.86234871646176	1528.2123827346172	100.26742550804833
2	room	pos rand	0.2	328	2549.3995224772366	31.879271615512174	1522.6246237399832	100.61837679566685
2	room	pos rand	0.2	329	2552.0352538825464	31.702576800311533	1527.293011290481	100.3807451157732
2	room	pos rand	0.3	330	2556.253767009213	32.1946463761437	1528.4317182979432	100.49783046839926
2	room	pos rand	0.3	331	2556.542247385008	32.61903603055455	1530.5471872348626	100.76567648234808
2	room	pos rand	0.3	332	2556.339774682317	32.929292749194495	1532.0750396107746	100.89460006814387
2	room	pos rand	0.3	333	2556.5725600571823	32.546778006358764	1531.858778799421	100.76839318281871
2	room	pos rand	0.3	334	2556.8220747981995	32.34007792768763	1529.517122113583	100.86714170577935
2	room	pos rand	0.8	335	2581.598778246863	29.94320177147559	1543.927761577105	102.02461274122358
2	room	pos rand	0.8	336	2581.6473129282867	29.74730089597367	1545.7037117275784	102.12872014479014
2	room	pos rand	0.8	337	2577.6998759499124	31.129378671588075	1544.6486467493144	102.9708474318942
2	room	pos rand	0.8	338	2580.145685773386	30.596084012084624	1545.2429427851246	101.98309187920601
2	room	pos rand	0.8	339	2579.0795114908074	30.948255353851206	1546.1857454105843	102.60165722291751
2	room	pos rand	0.1	340	2544.3499147796065	36.82284046704323	1533.668527837494	103.6346351002805
2	room	pos rand	0.1	341	2542.8050706084123	36.677041324809956	1534.9429082892764	103.81918510134518
2	room	pos rand	0.1	342	2544.5411423303226	36.28829501375223	1533.4034598513754	103.45062469055787
2	room	pos rand	0.1	343	2544.7045432680497	36.47972293371536	1535.2775562429042	103.47794032067891
2	room	pos rand	0.1	344	2542.407087214129	36.70279861519896	1535.068594334759	103.6782813811908
2	room	pos rand	0.1	345	2568.123731208431	35.3461190098732	1543.982495983219	103.85514955610441
2	room	pos rand	0.1	346	2568.1553857285985	35.38476885902806	1543.2237379242956	103.87251408695381
2	room	pos rand	0.1	347	2569.2268976071036	35.26651278140437	1543.780955732773	103.64162288445449
2	room	pos rand	0.1	348	2569.0281345799076	35.115248327238156	1543.7356620715611	103.56113949139748
2	room	pos rand	0.1	349	2566.0511008117305	36.268932035441345	1544.1529754631376	104.03909256529327
2	room	pos rand	0.6	345	2568.123731208431	35.3461190098732	1543.982495983219	103.85514955610441
2	room	pos rand	0.6	346	2568.1553857285985	35.38476885902806	1543.2237379242956	103.87251408695381
2	room	pos rand	0.6	347	2569.2268976071036	35.26651278140437	1543.780955732773	103.64162288445449
2	room	pos rand	0.6	348	2569.0281345799076	35.115248327238156	1543.7356620715611	103.56113949139748
2	room	pos rand	0.6	349	2566.0511008117305	36.268932035441345	1544.1529754631376	104.03909256529327
2	room	pos rand	1.3	350	2592.704014757945	27.262114140210517	1560.7265154675035	104.82749904960609
2	room	pos rand	1.3	351	2591.0074462469674	29.191557585346175	1561.6106421458242	105.71988555606384
2	room	pos rand	1.3	352	2593.2829605937945	27.394130598399656	1559.8179678270742	105.39474138025396
2	room	pos rand	1.3	353	2592.187624227416	28.73157576098332	1559.7456765498214	105.96731074676993
2	room	pos rand	1.3	354	2594.0040694278287	26.831390929228256	1558.6533991639683	105.00904867269965
2	room	pos rand	1.8	355	2595.525318697617	25.460887663481703	1571.624046509125	104.19148486668897
2	room	pos rand	1.8	356	2594.3275577682875	25.969055191327765	1570.454369206111	104.35254065473949
2	room	pos rand	1.8	357	2594.7296973320963	25.580419157011757	1569.231397883113	105.09595537360765
2	room	pos rand	1.8	358	2594.646015275243	26.311607521367915	1572.8681358968206	103.94080084438633
2	room	pos rand	1.8	359	2595.6240647308027	25.569893978200096	1572.6531489641436	103.66872349969923
2	room	pos rand	1.9	360	2596.2565168130927	26.767374884697738	1579.2388639809187	101.76567929978945
2	room	pos rand	1.9	361	2596.5933104974156	25.49813394491465	1576.4621469357755	103.15958540991895
2	room	pos rand	1.9	362	2598.054003224073	24.945026169963615	1577.1248536693022	100.6873435822322
2	room	pos rand	1.9	363	2594.601403946092	25.619238496939378	1576.9162446298758	103.52421597353545
2	room	pos rand	1.9	364	2596.3420554495488	25.948039960810753	1579.1755328000054	101.63943881332096
2	room	pos rand	1.6	365	2594.0693147641014	27.90362878500162	1569.202733352598	105.94653831974514
2	room	pos rand	1.6	366	2594.517980373945	27.03156012821625	1569.9743324792457	104.76658554711781
2	room	pos rand	1.6	367	2592.2640708795298	27.587464120150532	1567.4797191161783	105.08753200506506
2	room	pos rand	1.6	368	2594.1632073972473	27.860089697358134	1570.9635135058597	105.23420358751758
2	room	pos rand	1.6	369	2594.808372632527	26.642565784139677	1570.3834184151574	104.73009307728128
2	room	pos rand	1.401	370	2592.029514285627	29.416970754704316	1565.0019527240593	106.2337946133919
2	room	pos rand	1.401	371	2591.1323024553462	30.498015821678067	1565.526776072542	106.77323920570811
2	room	pos rand	1.401	372	2592.0366850488317	29.39594877473458	1564.7718862289737	106.45914337142543
2	room	pos rand	1.401	373	2592.400349867856	29.104743218613713	1565.8912990715469	106.14982349796236
2	room	pos rand	1.401	374	2592.358696025043	29.239574447476354	1565.0677671795838	106.1061455287555
2	room	pos rand	0.0	375	2538.3181182964213	43.36567303424244	1544.2302115490934	107.26223472097593
2	room	pos rand	0.0	376	2535.2459451722384	44.321000464919116	1544.7342870921227	107.76411685309431
2	room	pos rand	0.0	377	2538.0614389180787	43.48467575008689	1546.2799491044552	107.18419925957441
2	room	pos rand	0.0	378	2536.325531388556	43.83855387889566	1546.6399684097257	107.7312751422151
2	room	pos rand	0.0	379	2536.9190481584897	44.20902173381151	1547.080015148621	107.66479162855583
2	room	pos rand	0.7	380	2568.8842561977763	41.11036551980228	1552.0207938127846	106.89385128542273
2	room	pos rand	0.7	381	2570.9830459918503	40.068885805273126	1553.1137017115354	106.62437647627196
2	room	pos rand	0.7	382	2571.665877713615	39.481375021882435	1553.5277556836454	106.4353388240682
2	room	pos rand	0.7	383	2567.6010458157784	40.589773582853624	1551.9671954237544	106.84776523184789
2	room	pos rand	0.7	384	2569.644115270531	41.34125734234337	1552.5108314514962	106.89378343262764
2	room	pos rand	1.5	390	2593.315670160635	29.237628493224417	1571.4032558910772	106.50351669406469
2	room	pos rand	1.5	391	2593.307562810961	29.446339286805898	1570.6007110460123	106.8151709614126
2	room	pos rand	1.5	392	2592.391175865735	30.18550297768794	1572.7560192414273	106.39973589814642
2	room	pos rand	1.5	393	2591.1099098384016	30.99880225511234	1570.1557305335089	107.06832366394305
2	room	pos rand	1.5	394	2592.966487690387	29.966688603835426	1567.1351463792068	107.19382511897646
2	room	pos rand	1.7	395	2593.4614597200493	30.265400088453216	1576.4765182131598	106.2806633785126
2	room	pos rand	1.7	396	2593.2314309479943	30.604232529904095	1578.309452735328	106.2467244166348
2	room	pos rand	1.7	397	2592.55798597876	31.312051870648187	1578.0577835596996	105.76945461084742
2	room	pos rand	1.7	398	2593.5418236944706	30.257849187044446	1579.0051178577942	106.02199305889985
2	room	pos rand	1.7	399	2593.20232590593	29.995250517564195	1574.3267219554025	106.9554436178586
2	room	pos rand	1.2	400	2586.094045597647	36.907525610419405	1562.0725553515983	107.99272686366439
2	room	pos rand	1.2	401	2587.033185719098	36.624779025958176	1562.9722836299684	107.9066920927539
2	room	pos rand	1.2	402	2587.3889933274054	36.12757169039849	1565.757111263154	107.68657731729411
2	room	pos rand	1.2	403	2586.766374547066	36.801565386560235	1564.8616220910176	107.83816994645223
2	room	pos rand	1.2	404	2586.813523382063	36.34616228409929	1563.359490602454	108.12427871054082
2	room	pos rand	0.9	405	2575.6398223936585	42.17495043306052	1557.7839560235645	108.4443681094231
2	room	pos rand	0.9	406	2576.1643313864984	41.036967247391885	1559.6672875089162	107.82347611782896
2	room	pos rand	0.9	407	2574.9504513706765	40.05642059763203	1558.7208707879258	107.63073365201004
2	room	pos rand	0.9	408	2576.135319324389	41.23174794402405	1559.9924046300378	108.19984678773392
2	room	pos rand	0.9	409	2576.572023830033	40.57066067352332	1559.9311015214269	107.9741353439867
2	room	pos rand	1.999	410	2593.412823256353	29.920346585743815	1594.4390834806418	100.92966515046801
2	room	pos rand	1.999	411	2593.0595203395987	29.911588473630626	1591.5609866962163	103.10080839699934
2	room	pos rand	1.999	412	2594.38707272697	29.63003754522733	1587.3299426842482	105.15792240486196
2	room	pos rand	1.999	413	2594.252441436353	29.60475070824134	1589.6222875937876	104.55990243142028
2	room	pos rand	1.999	414	2595.0825273518226	29.428903262616128	1595.590584342333	101.27732310582446
2	room	pos rand	1.1	415	2583.949463793335	36.41239617822327	1561.800185946462	107.72644076037716
2	room	pos rand	1.1	416	2581.601486641971	39.876196631892896	1562.2306699771432	108.67249599034213
2	room	pos rand	1.1	417	2583.9495240731057	37.56818153977849	1563.1813207926834	108.12278083291805
2	room	pos rand	1.1	418	2582.583625133736	38.909553229605976	1564.4713418284755	108.3130037614929
2	room	pos rand	1.1	419	2582.1157780135873	39.46737864299346	1564.5561833862234	108.4719140743743
2	room	neg to pos	-2.375	481	2426.03545496297	26.157014719208664	1466.3538747758744	91.84787474195895
2	room	neg to pos	-2.375	482	2425.3627317739583	25.53675748197873	1470.3872114317314	92.71974896900981
2	room	neg to pos	-2.375	483	2424.8913745604814	25.69276851975471	1472.359804738947	93.76528798030091
2	room	neg to pos	-2.375	484	2425.024065752659	25.341581895978482	1471.3198187835078	92.77628956058611
2	room	neg to pos	-2.375	485	2425.1799983361952	25.328753924702315	1468.7808427821417	91.89156239316223
2	room	neg to pos	-1.374	486	2466.0469464267976	38.21493421721715	1514.2149558462072	104.17929830599134
2	room	neg to pos	-1.374	487	2464.874056288091	37.32644491496028	1513.1879525971758	103.65191275450587
2	room	neg to pos	-1.374	488	2471.033825121136	37.131297006132954	1513.962881213345	102.10908019281692
2	room	neg to pos	-1.374	489	2472.530192541743	37.142772508737316	1509.7413976758337	100.60485944100323
2	room	neg to pos	-1.374	490	2473.2722805930066	37.53119888357271	1511.3246615522257	101.08367305878261
2	room	neg to pos	-1.126	491	2487.224841882526	39.36600108978026	1519.0073527476584	101.90759075461263
2	room	neg to pos	-1.126	492	2487.235170103081	38.98116153538539	1518.2849034871522	101.67055603909009
2	room	neg to pos	-1.126	493	2490.2481842210054	38.40371127165438	1515.7692145064216	99.88899801385843
2	room	neg to pos	-1.126	494	2485.430836807349	38.307988994981216	1519.6761233208535	102.2472085890637
2	room	neg to pos	-1.126	495	2486.735890886024	38.626932497212394	1518.1383908265798	101.62072525485488
2	room	neg to pos	-0.875	496	2508.59874002717	41.06756105362296	1522.0528789662305	99.39232597696895
2	room	neg to pos	-0.875	497	2506.713648144316	41.19644263087314	1525.6288085090566	100.68696993389985
2	room	neg to pos	-0.875	498	2505.482108694338	41.24332373958073	1522.4487734136167	100.80377780449669
2	room	neg to pos	-0.875	499	2507.435365481591	40.929201174235686	1521.2318812701087	99.71925842916066
2	room	neg to pos	-0.875	500	2507.096086848646	40.84854262065089	1520.148720520809	99.88539043150566
2	room	neg to pos	-0.625	501	2529.4227739437224	42.42340678485509	1521.6777881525923	96.91065937932798
2	room	neg to pos	-0.625	502	2530.852763630061	43.12749564068362	1524.2676164003672	97.35076281873592
2	room	neg to pos	-0.625	503	2526.7849966488557	42.44153532779014	1523.0239950281582	97.94950568393885
2	room	neg to pos	-0.625	504	2525.848687116393	42.111227244550044	1524.3037448488665	98.75020521098669
2	room	neg to pos	-0.625	505	2531.14995365231	41.97591479809647	1523.4641791042761	96.47303106794114
2	room	neg to pos	-0.375	506	2548.1001604936655	42.38363523702125	1524.3149906324106	95.3142257016328
2	room	neg to pos	-0.375	507	2546.3080804889782	43.23663184785658	1526.8381934456681	96.83696701634808
2	room	neg to pos	-0.375	508	2552.2593551770365	42.14866645521444	1526.3461522678929	94.71232637150797
2	room	neg to pos	-0.375	509	2549.1391233256986	43.42008813739159	1525.8656397061304	96.00887347506851
2	room	neg to pos	-0.375	510	2546.880720478269	43.834459832938855	1526.7781143829657	97.10175975339644
2	room	neg to pos	-0.126	511	2559.5250224041956	43.23862445518725	1528.147247294013	96.90300524400396
2	room	neg to pos	-0.126	512	2567.5971303808938	41.404934316551106	1525.8947814137696	94.39428097170598
2	room	neg to pos	-0.126	513	2564.775870189027	42.0847526378613	1528.226793827249	95.3035539493477
2	room	neg to pos	-0.126	514	2561.646164673017	43.15703813711206	1529.9087159642513	96.67375910303755
2	room	neg to pos	-0.126	515	2564.7622840278405	42.41221900770303	1529.9389989037654	96.17101152714984
2	room	neg to pos	0.0	516	2569.734420809488	41.24002514829457	1531.7678270781994	95.27326457561989
2	room	neg to pos	0.0	517	2566.4843923698854	42.208700018421766	1532.1736954945136	96.43508438730038
2	room	neg to pos	0.0	518	2567.4984656489446	41.440555779582255	1529.167971555643	95.37969343665603
2	room	neg to pos	0.0	519	2570.1358265129643	40.952832523057104	1530.0297855964745	95.08335166506177
2	room	neg to pos	0.0	520	2565.442752539386	42.240838918623034	1533.1390655165255	97.12106409706946
2	room	neg to pos	0.257	521	2574.2269996060245	42.17657133094446	1531.8662667876304	96.83138263547167
2	room	neg to pos	0.257	522	2573.7019608871556	42.14571621738986	1533.1589085070318	97.42584212115933
2	room	neg to pos	0.257	523	2574.7525341028113	40.94420083627783	1530.4557826582582	96.06799339965364
2	room	neg to pos	0.257	524	2574.4458581693125	41.314485255827485	1530.6541943202092	96.39891607741227
2	room	neg to pos	0.257	525	2574.263626752779	41.29630614898382	1530.8576396880792	96.51965707498057
2	room	neg to pos	0.355	526	2580.5573416643288	40.519678563775365	1529.996621307371	95.99929512336534
2	room	neg to pos	0.355	527	2582.5505383676295	39.44552935532691	1530.695858098417	95.5801757950988
2	room	neg to pos	0.355	528	2580.431135911876	40.88440632237416	1534.0381812622372	97.35046239695568
2	room	neg to pos	0.355	529	2580.818877479349	39.98805805525779	1531.1007180428223	95.98978201748666
2	room	neg to pos	0.355	530	2581.1720582198327	39.48302680597573	1529.8364671051265	95.16473296411083
2	room	neg to pos	0.499	531	2586.0825147182422	40.40817562873333	1536.0536592070173	98.59143532224427
2	room	neg to pos	0.499	532	2585.6648228997415	40.474750933353356	1536.6430448050237	98.50244151712428
2	room	neg to pos	0.499	533	2589.4882117437432	38.88899447600806	1533.7101047191659	96.37727828733402
2	room	neg to pos	0.499	534	2589.145401483284	38.28138645054136	1533.9193398361588	96.15945953706162
2	room	neg to pos	0.499	535	2583.461525333663	40.36683810153964	1531.4849725654967	98.0842923228473
2	room	neg to pos	0.644	536	2595.907594795617	37.36718148289629	1534.7372355831815	97.24279795191096
2	room	neg to pos	0.644	537	2593.12451448331	38.67643500999903	1536.207966305158	98.33339560335335
2	room	neg to pos	0.644	538	2594.610858283667	37.52738329463018	1539.2153500482154	98.40334284070481
2	room	neg to pos	0.644	539	2593.272572672565	38.48939870347321	1537.850597096727	98.76828244382119
2	room	neg to pos	0.644	540	2594.501593334005	37.67830347761766	1537.3705951646498	98.313181691696
2	room	neg to pos	0.769	541	2601.885340415692	35.06344299506039	1537.976647391512	97.8789803298011
2	room	neg to pos	0.769	542	2604.864062165667	33.433438989353746	1538.5551710284965	96.18405233227023
2	room	neg to pos	0.769	543	2604.324811956881	33.410271734165526	1538.6890848241096	96.62670059798366
2	room	neg to pos	0.769	544	2603.1103728930525	34.53833433628673	1537.9466459902512	96.68025999646754
2	room	neg to pos	0.769	545	2601.1534684436474	35.17170046098824	1538.7944158162259	98.18620395577122
2	room	neg to pos	1.009	546	2609.486913873843	33.45033454924509	1539.8105905432576	99.44443612539386
2	room	neg to pos	1.009	547	2611.2645828696354	31.587668251563812	1542.2259287745492	98.32230345310462
2	room	neg to pos	1.009	548	2612.160963452551	30.191565544346357	1540.6896465745804	97.23567432682248
2	room	neg to pos	1.009	549	2611.07099512548	31.506794734193402	1541.0797575025529	98.68731619987538
2	room	neg to pos	1.009	550	2612.4052408994685	29.997910540290377	1540.2149859519175	96.62777654813527
2	room	neg to pos	1.338	551	2618.5205297747107	25.199520313419224	1546.3086130982804	100.09606643099013
2	room	neg to pos	1.338	552	2619.5602001648253	23.71148049743822	1547.1169273089558	98.19662965658875
2	room	neg to pos	1.338	553	2617.129461743457	26.306162613231663	1547.0227241637872	101.93991873758353
2	room	neg to pos	1.338	554	2620.1662602337256	22.71178376678796	1543.2648774135848	96.10993953919751
2	room	neg to pos	1.338	555	2617.1352994553718	26.17520432424574	1546.9461880008469	101.8297210638361
2	cryo	neg main	0.0	565	2689.5758999397153	43.04544839874943	1555.9274497156186	90.10853289263117
2	cryo	neg main	0.0	566	2696.8191466502944	40.87775649376911	1556.126479330051	87.38506476398305
2	cryo	neg main	0.0	567	2690.0944891831905	43.22654628613314	1557.1455086324636	90.45482207331783
2	cryo	neg main	0.0	568	2689.3873892744045	42.32228823391677	1557.842435184345	90.04908029386567
2	cryo	neg main	0.0	569	2691.7195677567925	42.790950374206595	1556.1764808540865	89.60047578693397
2	cryo	neg main	-0.052	570	2691.767801463819	42.00286779133939	1555.5039199485107	88.5699836728854
2	cryo	neg main	-0.052	571	2695.3836351817745	41.71745308339567	1554.8145199865914	87.70352205294958
2	cryo	neg main	-0.052	572	2693.619676014975	42.23952812738217	1557.561487750318	88.78078564850419
2	cryo	neg main	-0.052	573	2696.45821053024	41.00147626945292	1554.270734095304	87.28019649593456
2	cryo	neg main	-0.052	574	2687.5457566467107	43.51333818887104	1558.5537958549821	91.50319461044265
2	cryo	neg main	-0.142	575	2698.234484218421	40.75956374386237	1553.880290172712	87.0629172965174
2	cryo	neg main	-0.142	576	2696.6853429933085	41.22137843669886	1553.5337844321919	86.91583142780266
2	cryo	neg main	-0.142	577	2693.168815376321	41.45061931221366	1552.7156874879643	87.57660923820879
2	cryo	neg main	-0.142	578	2693.8717019841247	42.1002351800074	1555.6426683924678	88.28903492988597
2	cryo	neg main	-0.142	579	2696.234507854901	41.08308382843817	1555.1756146584528	87.42004958025318
2	cryo	neg main	-0.269	580	2692.63329895856	42.512468044684844	1556.9328868967839	88.99278623345027
2	cryo	neg main	-0.269	581	2693.002327331803	42.62932102134112	1556.749642889081	88.66397565435405
2	cryo	neg main	-0.269	582	2694.1456737021686	42.5249439684801	1556.8397602101093	88.08902542468752
2	cryo	neg main	-0.269	583	2690.326328211583	42.57661834390439	1557.6310319404581	89.7991026704399
2	cryo	neg main	-0.269	584	2686.3124168111126	42.6853721044528	1559.5768804177999	91.44659383678174
2	cryo	neg main	-0.339	585	2691.8454655702044	42.53812596906569	1558.2846073271305	89.03836368867873
2	cryo	neg main	-0.339	586	2694.6399395290714	42.33313154410926	1556.7042375966512	88.10539923500318
2	cryo	neg main	-0.339	587	2689.611755243401	42.900002423969475	1557.3505776635018	89.94333948950805
2	cryo	neg main	-0.339	588	2692.7385614702293	42.89209175915417	1558.4890313287656	89.36337425278775
2	cryo	neg main	-0.339	589	2693.337042597528	42.45204716250216	1556.3336239630116	88.30023999990942
2	cryo	neg main	-0.479	590	2695.5296601303194	40.291686083232015	1556.1334799601138	86.24074339701568
2	cryo	neg main	-0.479	591	2690.1746877322216	42.734477538161464	1556.1309390913377	88.9567483332992
2	cryo	neg main	-0.479	592	2694.444513357628	41.53567591262221	1557.5440402372042	87.9822202411222
2	cryo	neg main	-0.479	593	2690.8779860957743	42.8724636858078	1556.654220743031	89.26874034486464
2	cryo	neg main	-0.479	594	2694.1276864875576	41.5611517882805	1556.6193934559906	87.62426816660356
2	cryo	neg main	-0.575	595	2694.2423561844475	41.30950460091461	1556.8013551272772	87.4395866647903
2	cryo	neg main	-0.575	596	2691.35068047351	42.5488581396395	1556.5925443973601	88.58446538854712
2	cryo	neg main	-0.575	597	2694.7009950169167	41.49334597879335	1555.7435411884214	87.15689222422269
2	cryo	neg main	-0.575	598	2694.0094117643216	41.78659116710514	1555.4966570878194	87.65256780887796
2	cryo	neg main	-0.575	599	2689.7230955171426	42.77327288096247	1559.4481376400472	89.90175402894832
2	cryo	neg main	-0.622	600	2690.5548037174476	42.616069208365026	1559.5719581522385	89.79041428351702
2	cryo	neg main	-0.622	601	2690.291828300853	42.56767399368072	1558.5534076224258	89.63903533797391
2	cryo	neg main	-0.622	602	2690.9489998048384	42.361949929523654	1557.104118375596	88.62528842367713
2	cryo	neg main	-0.622	603	2694.1532004932637	41.933430935335274	1556.717352930587	87.80322991686516
2	cryo	neg main	-0.622	604	2691.749651260621	42.743229969048976	1557.7396282325342	89.10908470786862
2	cryo	neg main	-0.718	605	2695.013840826501	41.811708651578705	1557.0303964420157	87.46469193296214
2	cryo	neg main	-0.718	606	2688.5033462401248	43.16215141127461	1557.7791965745848	89.88140356254966
2	cryo	neg main	-0.718	607	2694.998170512731	41.773862966868116	1556.697219611475	87.53958961103584
2	cryo	neg main	-0.718	608	2687.4859336061763	43.4546924808031	1559.5244863032744	90.96468406191624
2	cryo	neg main	-0.718	609	2691.0965923083245	42.975408893794985	1557.090055759155	88.72650840970519
2	cryo	neg main	-0.846	610	2690.208421394079	43.168182111717584	1558.2373735306705	89.40016321365749
2	cryo	neg main	-0.846	611	2688.859288545051	42.440755071452365	1558.1803771779082	89.14493224793223
2	cryo	neg main	-0.846	612	2687.281048472877	42.20548109456399	1556.314310889365	89.35235524263395
2	cryo	neg main	-0.846	613	2693.153378736436	42.38362382694552	1558.061195098389	87.87553187348028
2	cryo	neg main	-0.846	614	2688.8974801157096	42.19025602505391	1559.650997160742	89.2224514542153
2	cryo	neg main	-0.958	615	2689.6214966429884	42.04273986391922	1562.1335137644867	89.96741067331354
2	cryo	neg main	-0.958	616	2684.689584255407	42.71895791582129	1560.9197664571716	91.937999978391
2	cryo	neg main	-0.958	617	2686.110139520098	42.60396013537119	1559.2803602395072	90.46021753815417
2	cryo	neg main	-0.958	618	2693.9327610837204	41.52148474077553	1558.629131568481	87.57136447246971
2	cryo	neg main	-0.958	619	2684.082234471455	43.283708151280955	1561.4525217775324	92.36790608153866
2	cryo	neg main	-1.1	620	2690.487406915532	42.02139919110803	1557.9519263836232	88.26940098419935
2	cryo	neg main	-1.1	621	2688.2926508470828	42.26059613760708	1559.7917382508804	89.5468347606285
2	cryo	neg main	-1.1	622	2690.9962246922482	41.771488748782865	1558.6535211433968	88.27134820496296
2	cryo	neg main	-1.1	623	2684.2258062287397	43.10427803414889	1558.6270847376775	91.15564363819512
2	cryo	neg main	-1.1	624	2688.9615324205765	42.4316169627972	1560.252111375852	89.58686867552507
2	cryo	neg main	-1.242	625	2691.5418997794195	42.19968988032568	1557.232004329608	87.99136048130211
2	cryo	neg main	-1.242	626	2694.2129625268362	41.57551073132734	1558.355810064065	87.306641549038
2	cryo	neg main	-1.242	627	2689.4245633530327	42.332554561939254	1558.9176629997398	88.99219925690421
2	cryo	neg main	-1.242	628	2692.2426170182307	41.84925335088935	1556.9067433822188	87.69415026165113
2	cryo	neg main	-1.242	629	2692.390177723647	41.99791044630766	1557.1290616490585	87.66141213784395
2	cryo	neg main	-1.411	630	2691.1979218093943	42.22250961424621	1559.0351075975814	88.1891239139596
2	cryo	neg main	-1.411	631	2688.3825406897995	42.69867884406085	1559.472741981072	89.16964899760453
2	cryo	neg main	-1.411	632	2687.158300230226	42.289829681029225	1560.6009848121846	89.89252880415995
2	cryo	neg main	-1.411	633	2691.1204730086083	42.25678974245488	1558.798695523273	88.24828692780476
2	cryo	neg main	-1.411	634	2686.5824453272307	42.87580005849225	1560.3138202835514	90.20552898375666
2	cryo	neg main	-1.643	635	2687.58326823175	42.49958946915274	1560.003113924332	89.41121348322322
2	cryo	neg main	-1.643	636	2691.3434974876536	42.5748867377051	1558.5024241511314	88.20468906113919
2	cryo	neg main	-1.643	637	2694.8280541934587	40.996838012171295	1557.3856610310036	86.58257233468689
2	cryo	neg main	-1.643	638	2690.096583799092	42.50333246439426	1560.1126773234942	88.71108854666832
2	cryo	neg main	-1.643	639	2685.786792419166	42.82826784202118	1561.7411918302248	90.58663444320592
2	cryo	neg main	-1.935	640	2684.3977889575335	42.062648698136876	1558.704063178044	89.27736960072238
2	cryo	neg main	-1.935	641	2690.2260720499153	42.75262650175118	1559.6052199249423	88.75091807657816
